Latitude Longitude Value
   70.750   71.750 1.4314575195e+00
   70.750   72.000 1.4119262695e+00
   70.750   72.250 1.5994262695e+00
   70.750   72.500 1.7869262695e+00
   70.500   71.500 1.4588012695e+00
   70.500   71.750 1.4412231445e+00
   70.500   72.000 1.4216918945e+00
   70.500   72.250 1.6111450195e+00
   70.500   72.500 1.7566528320e+00
   70.250   71.500 1.3572387695e+00
   70.250   71.750 1.3611450195e+00
   70.250   72.000 1.3787231445e+00
   70.250   72.250 1.4949340820e+00
   70.250   72.500 1.6209106445e+00
   70.000   71.500 1.3025512695e+00
   70.000   71.750 1.2986450195e+00
   70.000   72.000 1.3171997070e+00
   70.000   72.250 1.4353637695e+00
   70.000   72.500 1.5476684570e+00
Latitude Longitude Value
   71.000   71.500 4.5029907227e+00
   71.000   71.750 4.5586547852e+00
   71.000   72.000 4.6514282227e+00
   71.000   72.250 4.9600219727e+00
   71.000   72.500 5.2920532227e+00
   70.750   71.500 4.5762329102e+00
   70.750   71.750 4.5801391602e+00
   70.750   72.000 4.5850219727e+00
   70.750   72.250 4.8701782227e+00
   70.750   72.500 5.1553344727e+00
   70.500   71.500 4.3721313477e+00
   70.500   71.750 4.4053344727e+00
   70.500   72.000 4.4092407227e+00
   70.500   72.250 4.6973266602e+00
   70.500   72.500 4.9766235352e+00
   70.250   71.500 4.0693969727e+00
   70.250   71.750 4.1074829102e+00
   70.250   72.000 4.1455688477e+00
   70.250   72.250 4.3887329102e+00
   70.250   72.500 4.6465454102e+00
   70.000   71.500 3.7373657227e+00
   70.000   71.750 3.7637329102e+00
   70.000   72.000 3.8027954102e+00
   70.000   72.250 4.0488891602e+00
   70.000   72.500 4.2832641602e+00
Latitude Longitude Value
   71.000   71.500 2.7236328125e+00
   71.000   71.750 2.6835937500e+00
   71.000   72.000 2.6630859375e+00
   71.000   72.250 2.8183593750e+00
   71.000   72.500 3.0087890625e+00
   70.750   71.500 2.8056640625e+00
   70.750   71.750 2.7539062500e+00
   70.750   72.000 2.7021484375e+00
   70.750   72.250 2.9414062500e+00
   70.750   72.500 3.1796875000e+00
   70.500   71.500 3.0195312500e+00
   70.500   71.750 2.9853515625e+00
   70.500   72.000 2.9326171875e+00
   70.500   72.250 3.1748046875e+00
   70.500   72.500 3.4306640625e+00
   70.250   71.500 3.1552734375e+00
   70.250   71.750 3.1533203125e+00
   70.250   72.000 3.1708984375e+00
   70.250   72.250 3.4414062500e+00
   70.250   72.500 3.7080078125e+00
   70.000   71.500 3.2587890625e+00
   70.000   71.750 3.2578125000e+00
   70.000   72.000 3.2763671875e+00
   70.000   72.250 3.5498046875e+00
   70.000   72.500 3.8232421875e+00
Latitude Longitude Value
   71.000   71.500 5.4747009277e-01
   71.000   71.750 6.9883728027e-01
   71.000   72.000 8.4532165527e-01
   71.000   72.250 9.4102478027e-01
   71.000   72.500 1.0230560303e+00
   70.750   71.500 9.1661071777e-01
   70.750   71.750 9.7520446777e-01
   70.750   72.000 1.0337982178e+00
   70.750   72.250 1.1099700928e+00
   70.750   72.500 1.1851654053e+00
   70.500   71.500 1.1490325928e+00
   70.500   71.750 1.2261810303e+00
   70.500   72.000 1.2847747803e+00
   70.500   72.250 1.3619232178e+00
   70.500   72.500 1.4918060303e+00
   70.250   71.500 1.4742279053e+00
   70.250   71.750 1.5982513428e+00
   70.250   72.000 1.7496185303e+00
   70.250   72.250 1.8677825928e+00
   70.250   72.500 1.9947357178e+00
   70.000   71.500 1.8775482178e+00
   70.000   71.750 2.0230560303e+00
   70.000   72.000 2.1773529053e+00
   70.000   72.250 2.2964935303e+00
   70.000   72.500 2.4048919678e+00
Latitude Longitude Value
   71.000   71.500 -2.8543090820e-01
   71.000   71.750 -2.0046997070e-01
   71.000   72.000 -1.0183715820e-01
   71.000   72.250 1.8234252930e-01
   71.000   72.500 5.1437377930e-01
   70.750   71.500 -3.6355590820e-01
   70.750   71.750 -2.5711059570e-01
   70.750   72.000 -1.5066528320e-01
   70.750   72.250 1.5792846680e-01
   70.750   72.500 4.6554565430e-01
   70.500   71.500 -4.7293090820e-01
   70.500   71.750 -2.5906372070e-01
   70.500   72.000 -1.5066528320e-01
   70.500   72.250 1.6085815430e-01
   70.500   72.500 4.8995971680e-01
   70.250   71.500 -7.6394653320e-01
   70.250   71.750 -5.0808715820e-01
   70.250   72.000 -2.3757934570e-01
   70.250   72.250 8.2733154297e-02
   70.250   72.500 4.0890502930e-01
   70.000   71.500 -9.0066528320e-01
   70.000   71.750 -6.1355590820e-01
   70.000   72.000 -3.3914184570e-01
   70.000   72.250 -1.5899658203e-02
   70.000   72.500 2.9562377930e-01
Latitude Longitude Value
   71.000   71.500 4.7578582764e+00
   71.000   71.750 4.7266082764e+00
   71.000   72.000 4.6973114014e+00
   71.000   72.250 4.7090301514e+00
   71.000   72.500 4.7314910889e+00
   70.750   71.500 4.8818817139e+00
   70.750   71.750 4.8506317139e+00
   70.750   72.000 4.8203582764e+00
   70.750   72.250 4.8955535889e+00
   70.750   72.500 4.9697723389e+00
   70.500   71.500 4.9238739014e+00
   70.500   71.750 4.8887176514e+00
   70.500   72.000 4.8584442139e+00
   70.500   72.250 4.9336395264e+00
   70.500   72.500 5.0508270264e+00
   70.250   71.500 5.0088348389e+00
   70.250   71.750 4.9795379639e+00
   70.250   72.000 4.9531707764e+00
   70.250   72.250 5.0820770264e+00
   70.250   72.500 5.2090301514e+00
   70.000   71.500 5.0898895264e+00
   70.000   71.750 5.0371551514e+00
   70.000   72.000 5.0107879639e+00
   70.000   72.250 5.1406707764e+00
   70.000   72.500 5.2881317139e+00
Latitude Longitude Value
   71.000   71.500 5.2480621338e+00
   71.000   71.750 5.2470855713e+00
   71.000   72.000 5.2939605713e+00
   71.000   72.250 5.4121246338e+00
   71.000   72.500 5.4795074463e+00
   70.750   71.500 5.3857574463e+00
   70.750   71.750 5.3379058838e+00
   70.750   72.000 5.2900543213e+00
   70.750   72.250 5.3759918213e+00
   70.750   72.500 5.4619293213e+00
   70.500   71.500 5.4004058838e+00
   70.500   71.750 5.3388824463e+00
   70.500   72.000 5.2900543213e+00
   70.500   72.250 5.3769683838e+00
   70.500   72.500 5.4316558838e+00
   70.250   71.500 5.4384918213e+00
   70.250   71.750 5.3945465088e+00
   70.250   72.000 5.3632965088e+00
   70.250   72.250 5.3359527588e+00
   70.250   72.500 5.3398590088e+00
   70.000   71.500 5.5400543213e+00
   70.000   71.750 5.5156402588e+00
   70.000   72.000 5.4843902588e+00
   70.000   72.250 5.4560699463e+00
   70.000   72.500 5.4306793213e+00
Latitude Longitude Value
   71.000   71.500 3.3687438965e+00
   71.000   71.750 3.8882751465e+00
   71.000   72.000 4.4165954590e+00
   71.000   72.250 4.8462829590e+00
   71.000   72.500 5.2232360840e+00
   70.750   71.500 3.9693298340e+00
   70.750   71.750 4.3462829590e+00
   70.750   72.000 4.7222595215e+00
   70.750   72.250 4.9009704590e+00
   70.750   72.500 5.0787048340e+00
   70.500   71.500 4.2603454590e+00
   70.500   71.750 4.4488220215e+00
   70.500   72.000 4.8296813965e+00
   70.500   72.250 5.0103454590e+00
   70.500   72.500 5.0152282715e+00
   70.250   71.500 4.6197204590e+00
   70.250   71.750 4.6421813965e+00
   70.250   72.000 4.5738220215e+00
   70.250   72.250 4.4234313965e+00
   70.250   72.500 4.3238220215e+00
   70.000   71.500 4.1656188965e+00
   70.000   71.750 4.0660095215e+00
   70.000   72.000 3.9966735840e+00
   70.000   72.250 3.8443298340e+00
   70.000   72.500 3.6997985840e+00
Latitude Longitude Value
   71.000   71.500 5.3530578613e+00
   71.000   71.750 5.0151672363e+00
   71.000   72.000 4.7622375488e+00
   71.000   72.250 5.0239562988e+00
   71.000   72.500 5.3364562988e+00
   70.750   71.500 6.1626281738e+00
   70.750   71.750 5.8208312988e+00
   70.750   72.000 5.4790344238e+00
   70.750   72.250 5.8266906738e+00
   70.750   72.500 6.1733703613e+00
   70.500   71.500 6.6626281738e+00
   70.500   71.750 6.3520812988e+00
   70.500   72.000 6.0063781738e+00
   70.500   72.250 6.3579406738e+00
   70.500   72.500 6.7554016113e+00
   70.250   71.500 6.7446594238e+00
   70.250   71.750 6.4741516113e+00
   70.250   72.000 6.2280578613e+00
   70.250   72.250 6.6343078613e+00
   70.250   72.500 7.0415344238e+00
   70.000   71.500 6.5600891113e+00
   70.000   71.750 6.2700500488e+00
   70.000   72.000 6.0220031738e+00
   70.000   72.250 6.4321594238e+00
   70.000   72.500 6.8061828613e+00
Latitude Longitude Value
   71.000   71.500 2.8954620361e+00
   71.000   71.750 3.3358917236e+00
   71.000   72.000 3.7577667236e+00
   71.000   72.250 4.0058135986e+00
   71.000   72.500 4.2177276611e+00
   70.750   71.500 2.6005401611e+00
   70.750   71.750 2.9579620361e+00
   70.750   72.000 3.3163604736e+00
   70.750   72.250 3.4130401611e+00
   70.750   72.500 3.5106964111e+00
   70.500   71.500 2.0536651611e+00
   70.500   71.750 2.3837432861e+00
   70.500   72.000 2.7470245361e+00
   70.500   72.250 2.8446807861e+00
   70.500   72.500 2.9130401611e+00
   70.250   71.500 1.5888214111e+00
   70.250   71.750 1.9071807861e+00
   70.250   72.000 2.2177276611e+00
   70.250   72.250 2.2733917236e+00
   70.250   72.500 2.3329620361e+00
   70.000   71.500 1.1864776611e+00
   70.000   71.750 1.5312042236e+00
   70.000   72.000 1.8456573486e+00
   70.000   72.250 1.9022979736e+00
   70.000   72.500 1.9940948486e+00
Latitude Longitude Value
   71.000   71.500 5.0535888672e+00
   71.000   71.750 5.0086669922e+00
   71.000   72.000 4.9881591797e+00
   71.000   72.250 5.1405029297e+00
   71.000   72.500 5.3201904297e+00
   70.750   71.500 4.9412841797e+00
   70.750   71.750 4.8709716797e+00
   70.750   72.000 4.7996826172e+00
   70.750   72.250 5.0262451172e+00
   70.750   72.500 5.2518310547e+00
   70.500   71.500 4.7918701172e+00
   70.500   71.750 4.7576904297e+00
   70.500   72.000 4.6864013672e+00
   70.500   72.250 4.9149169922e+00
   70.500   72.500 5.1473388672e+00
   70.250   71.500 4.5457763672e+00
   70.250   71.750 4.5506591797e+00
   70.250   72.000 4.5780029297e+00
   70.250   72.250 4.8328857422e+00
   70.250   72.500 5.0809326172e+00
   70.000   71.500 4.4627685547e+00
   70.000   71.750 4.4891357422e+00
   70.000   72.000 4.5164794922e+00
   70.000   72.250 4.7752685547e+00
   70.000   72.500 5.0281982422e+00
Latitude Longitude Value
   71.000   71.500 -9.5561218262e-01
   71.000   71.750 -1.1011199951e+00
   71.000   72.000 -1.3013153076e+00
   71.000   72.250 -1.8110809326e+00
   71.000   72.500 -2.3491668701e+00
   70.750   71.500 -1.2075653076e+00
   70.750   71.750 -1.3247528076e+00
   70.750   72.000 -1.4419403076e+00
   70.750   72.250 -1.9263153076e+00
   70.750   72.500 -2.4116668701e+00
   70.500   71.500 -1.4556121826e+00
   70.500   71.750 -1.5620574951e+00
   70.500   72.000 -1.6802215576e+00
   70.500   72.250 -2.1714324951e+00
   70.500   72.500 -2.6362762451e+00
   70.250   71.500 -1.5767059326e+00
   70.250   71.750 -1.6851043701e+00
   70.250   72.000 -1.7944793701e+00
   70.250   72.250 -2.2007293701e+00
   70.250   72.500 -2.6313934326e+00
   70.000   71.500 -1.4722137451e+00
   70.000   71.750 -1.6050262451e+00
   70.000   72.000 -1.7163543701e+00
   70.000   72.250 -2.1274871826e+00
   70.000   72.500 -2.5356903076e+00
Latitude Longitude Value
   71.000   71.500 2.3440093994e+00
   71.000   71.750 2.4436187744e+00
   71.000   72.000 2.5793609619e+00
   71.000   72.250 2.9563140869e+00
   71.000   72.500 3.3674468994e+00
   70.750   71.500 1.8518218994e+00
   70.750   71.750 1.9758453369e+00
   70.750   72.000 2.0998687744e+00
   70.750   72.250 2.5295562744e+00
   70.750   72.500 2.9611968994e+00
   70.500   71.500 1.4953765869e+00
   70.500   71.750 1.6584625244e+00
   70.500   72.000 1.7834625244e+00
   70.500   72.250 2.2199859619e+00
   70.500   72.500 2.6233062744e+00
   70.250   71.500 1.0442047119e+00
   70.250   71.750 1.2287750244e+00
   70.250   72.000 1.4231109619e+00
   70.250   72.250 1.7590484619e+00
   70.250   72.500 2.1223297119e+00
   70.000   71.500 6.1940002441e-01
   70.000   71.750 8.0690002441e-01
   70.000   72.000 1.0031890869e+00
   70.000   72.250 1.3430328369e+00
   70.000   72.500 1.6682281494e+00
Latitude Longitude Value
   71.000   71.500 5.4118041992e+00
   71.000   71.750 5.4684448242e+00
   71.000   72.000 5.5485229492e+00
   71.000   72.250 5.7243041992e+00
   71.000   72.500 5.8961791992e+00
   70.750   71.500 5.6666870117e+00
   70.750   71.750 5.6520385742e+00
   70.750   72.000 5.6364135742e+00
   70.750   72.250 5.8424682617e+00
   70.750   72.500 6.0485229492e+00
   70.500   71.500 5.6110229492e+00
   70.500   71.750 5.6071166992e+00
   70.500   72.000 5.5924682617e+00
   70.500   72.250 5.8004760742e+00
   70.500   72.500 6.0787963867e+00
   70.250   71.500 5.5289916992e+00
   70.250   71.750 5.5241088867e+00
   70.250   72.000 5.5172729492e+00
   70.250   72.250 5.7819213867e+00
   70.250   72.500 6.0582885742e+00
   70.000   71.500 5.4987182617e+00
   70.000   71.750 5.4772338867e+00
   70.000   72.000 5.4703979492e+00
   70.000   72.250 5.7379760742e+00
   70.000   72.500 5.9957885742e+00
Latitude Longitude Value
   71.000   71.500 -1.1137069702e+01
   71.000   71.750 -1.1356796265e+01
   71.000   72.000 -1.1599960327e+01
   71.000   72.250 -1.2014022827e+01
   71.000   72.500 -1.2460311890e+01
   70.750   71.500 -1.0738632202e+01
   70.750   71.750 -1.0929061890e+01
   70.750   72.000 -1.1120468140e+01
   70.750   72.250 -1.1541366577e+01
   70.750   72.500 -1.1964218140e+01
   70.500   71.500 -1.0233749390e+01
   70.500   71.750 -1.0414413452e+01
   70.500   72.000 -1.0608749390e+01
   70.500   72.250 -1.1034530640e+01
   70.500   72.500 -1.1489608765e+01
   70.250   71.500 -9.6429290771e+00
   70.250   71.750 -9.8216400146e+00
   70.250   72.000 -9.9983978271e+00
   70.250   72.250 -1.0508163452e+01
   70.250   72.500 -1.1000350952e+01
   70.000   71.500 -8.9173431396e+00
   70.000   71.750 -9.1116790771e+00
   70.000   72.000 -9.2913665771e+00
   70.000   72.250 -9.8069915771e+00
   70.000   72.500 -1.0314804077e+01
Latitude Longitude Value
   71.000   71.500 2.8319854736e+00
   71.000   71.750 3.2138214111e+00
   71.000   72.000 3.5878448486e+00
   71.000   72.250 3.9735870361e+00
   71.000   72.500 4.3749542236e+00
   70.750   71.500 2.7177276611e+00
   70.750   71.750 3.0233917236e+00
   70.750   72.000 3.3300323486e+00
   70.750   72.250 3.7841339111e+00
   70.750   72.500 4.2392120361e+00
   70.500   71.500 2.4980010986e+00
   70.500   71.750 2.8476104736e+00
   70.500   72.000 3.1571807861e+00
   70.500   72.250 3.6181182861e+00
   70.500   72.500 4.1103057861e+00
   70.250   71.500 2.3749542236e+00
   70.250   71.750 2.7733917236e+00
   70.250   72.000 3.1972198486e+00
   70.250   72.250 3.7558135986e+00
   70.250   72.500 4.2929229736e+00
   70.000   71.500 2.5194854736e+00
   70.000   71.750 2.9569854736e+00
   70.000   72.000 3.3856964111e+00
   70.000   72.250 3.9521026611e+00
   70.000   72.500 4.5282745361e+00
Latitude Longitude Value
   71.000   71.500 -3.0133361816e+00
   71.000   71.750 -3.0777893066e+00
   71.000   72.000 -3.1754455566e+00
   71.000   72.250 -3.5113830566e+00
   71.000   72.500 -3.8834533691e+00
   70.750   71.500 -2.1451721191e+00
   70.750   71.750 -2.1178283691e+00
   70.750   72.000 -2.0914611816e+00
   70.750   72.250 -2.5504455566e+00
   70.750   72.500 -3.0104064941e+00
   70.500   71.500 -1.4059143066e+00
   70.500   71.750 -1.1910705566e+00
   70.500   72.000 -1.1647033691e+00
   70.500   72.250 -1.6295471191e+00
   70.500   72.500 -2.1910705566e+00
   70.250   71.500 -1.1930236816e+00
   70.250   71.750 -8.7466430664e-01
   70.250   72.000 -5.0942993164e-01
   70.250   72.250 -1.1061096191e+00
   70.250   72.500 -1.6988830566e+00
   70.000   71.500 -9.4107055664e-01
   70.000   71.750 -5.8950805664e-01
   70.000   72.000 -2.1939086914e-01
   70.000   72.250 -8.2388305664e-01
   70.000   72.500 -1.3824768066e+00
Latitude Longitude Value
   71.000   71.500 1.8835144043e+00
   71.000   71.750 2.0632019043e+00
   71.000   72.000 2.2858581543e+00
   71.000   72.250 2.7477722168e+00
   71.000   72.500 3.2301940918e+00
   70.750   71.500 2.3083190918e+00
   70.750   71.750 2.4089050293e+00
   70.750   72.000 2.5094909668e+00
   70.750   72.250 2.9733581543e+00
   70.750   72.500 3.4372253418e+00
   70.500   71.500 2.4753112793e+00
   70.500   71.750 2.6042175293e+00
   70.500   72.000 2.7057800293e+00
   70.500   72.250 3.1755065918e+00
   70.500   72.500 3.6491394043e+00
   70.250   71.500 2.5563659668e+00
   70.250   71.750 2.6589050293e+00
   70.250   72.000 2.7399597168e+00
   70.250   72.250 3.2887878418e+00
   70.250   72.500 3.8092956543e+00
   70.000   71.500 2.5202331543e+00
   70.000   71.750 2.5876159668e+00
   70.000   72.000 2.6696472168e+00
   70.000   72.250 3.2243347168e+00
   70.000   72.500 3.7819519043e+00
Latitude Longitude Value
   71.000   71.500 -2.4414215088e+00
   71.000   71.750 -2.4043121338e+00
   71.000   72.000 -2.3916168213e+00
   71.000   72.250 -2.4843902588e+00
   71.000   72.500 -2.5752105713e+00
   70.750   71.500 -2.4550933838e+00
   70.750   71.750 -2.4355621338e+00
   70.750   72.000 -2.4170074463e+00
   70.750   72.250 -2.4560699463e+00
   70.750   72.500 -2.4951324463e+00
   70.500   71.500 -2.3847808838e+00
   70.500   71.750 -2.3056793213e+00
   70.500   72.000 -2.2871246338e+00
   70.500   72.250 -2.3261871338e+00
   70.500   72.500 -2.3935699463e+00
   70.250   71.500 -1.8857574463e+00
   70.250   71.750 -1.8252105713e+00
   70.250   72.000 -1.7871246338e+00
   70.250   72.250 -2.0019683838e+00
   70.250   72.500 -2.1601715088e+00
   70.000   71.500 -1.1552886963e+00
   70.000   71.750 -1.1494293213e+00
   70.000   72.000 -1.1103668213e+00
   70.000   72.250 -1.3281402588e+00
   70.000   72.500 -1.5800933838e+00
Latitude Longitude Value
   71.000   71.500 5.5999755859e-03
   71.000   71.750 1.4524841309e-01
   71.000   72.000 3.0345153809e-01
   71.000   72.250 5.4075622559e-01
   71.000   72.500 7.7806091309e-01
   70.750   71.500 3.6849975586e-02
   70.750   71.750 9.1537475586e-02
   70.750   72.000 1.4622497559e-01
   70.750   72.250 3.8255310059e-01
   70.750   72.500 6.1888122559e-01
   70.500   71.500 -2.0826721191e-01
   70.500   71.750 -1.2428283691e-01
   70.500   72.000 -6.9595336914e-02
   70.500   72.250 1.6966247559e-01
   70.500   72.500 4.6946716309e-01
   70.250   71.500 -2.7662658691e-01
   70.250   71.750 -2.1412658691e-01
   70.250   72.000 -1.6920471191e-01
   70.250   72.250 1.7063903809e-01
   70.250   72.500 4.9876403809e-01
   70.000   71.500 -3.5279846191e-01
   70.000   71.750 -3.3229064941e-01
   70.000   72.000 -2.8639221191e-01
   70.000   72.250 5.6381225586e-02
   70.000   72.500 4.1770935059e-01
Latitude Longitude Value
   71.000   71.500 3.0884094238e+00
   71.000   71.750 3.2202453613e+00
   71.000   72.000 3.3589172363e+00
   71.000   72.250 3.5542297363e+00
   71.000   72.500 3.7632141113e+00
   70.750   71.500 2.4116516113e+00
   70.750   71.750 2.6284484863e+00
